id,event_timestamp,user_id,amount,interface,currency,tx_status
26129,2021-03-11 22:31:28.020000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,btc,complete
26154,2021-03-12 02:19:21.271000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,10000,web,mxn,complete
26155,2021-03-12 02:27:01.274000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,10000,web,mxn,complete
26269,2021-03-16 03:04:17.319000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,10000,web,mxn,complete
26274,2021-03-16 16:41:18.287000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,8000,web,mxn,complete
27891,2021-04-05 18:12:10.937000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,2,web,btc,complete
27892,2021-04-05 18:12:53.786000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,16000,web,mxn,complete
28524,2021-04-12 16:13:53.653000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,40000,web,mxn,complete
28525,2021-04-12 16:14:28.848000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,100000,web,mxn,complete
28526,2021-04-12 16:15:03.989000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,600000,web,mxn,complete
28527,2021-04-12 16:16:23.723000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,2000001,web,mxn,complete
28528,2021-04-12 16:17:18.981000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,0.05,web,btc,complete
28529,2021-04-12 16:18:20.117000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,0.0005,web,btc,complete
28530,2021-04-12 16:18:41.557000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,btc,complete
28531,2021-04-12 16:19:20.177000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,2,web,btc,complete
41657,2021-06-17 21:45:17.889000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,btc,complete
44305,2021-07-12 15:36:46.170000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,0.5,web,btc,complete
44852,2021-07-20 19:38:38.309000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,btc,complete
46287,2021-08-19 15:13:54.256000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,eth,complete
46288,2021-08-19 15:14:34.481000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,eth,complete
46289,2021-08-19 15:15:01.388000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,eth,complete
46290,2021-08-19 15:15:39.411000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1,web,eth,complete
48386,2021-10-05 23:03:29.217000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1000,web,usd,complete
48387,2021-10-05 23:04:13.044000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1000,web,usd,complete
48388,2021-10-05 23:05:22.052000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1000,web,usd,complete
48389,2021-10-05 23:06:49.436000 UTC,953ecc4b20bb9dfcbfa3faaa4967bfda,1000,web,usd,complete
98415,2022-08-11 16:58:11.303000 UTC,960b52ba79d5328f457eba4bf3716ce0,1.00002,web,sol,complete
101704,2022-09-01 23:39:30.595000 UTC,960b52ba79d5328f457eba4bf3716ce0,0.10128322,web,eth,complete
115059,2023-04-05 02:26:14.294000 UTC,960b52ba79d5328f457eba4bf3716ce0,0.13203972,web,eth,complete
117674,2023-05-04 23:08:41.296000 UTC,960b52ba79d5328f457eba4bf3716ce0,0.10010682,web,eth,complete
3837,2020-05-18 02:37:30.542000 UTC,966b6dfb6b0819cc10644bea3115cf20,1000,web,mxn,complete
27681,2021-03-31 04:43:10.320000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27682,2021-03-31 05:48:08.535000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27683,2021-03-31 06:10:20.067000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27693,2021-03-31 06:14:51.625000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27694,2021-03-31 06:16:35.643000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27695,2021-03-31 06:25:13.519000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27705,2021-03-31 07:04:04.404000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27706,2021-03-31 07:24:34.314000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27707,2021-03-31 07:30:54.929000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27708,2021-03-31 07:37:14.138000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27709,2021-03-31 07:38:47.796000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27710,2021-03-31 07:47:51.477000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27711,2021-03-31 07:53:23.276000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27712,2021-03-31 07:54:44.418000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27713,2021-03-31 13:52:15.502000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27714,2021-03-31 14:10:35.253000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27715,2021-03-31 14:28:46.494000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27716,2021-03-31 14:58:35.888000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27717,2021-03-31 15:01:39.791000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27718,2021-03-31 15:06:28.191000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27719,2021-03-31 15:14:41.999000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27721,2021-03-31 15:25:01.447000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27722,2021-03-31 15:34:11.558000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27723,2021-03-31 15:38:17.191000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27724,2021-03-31 15:39:59.976000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27726,2021-03-31 15:49:49.290000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27727,2021-03-31 15:50:41.899000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27728,2021-03-31 15:53:07.769000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27729,2021-03-31 16:05:45.490000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27730,2021-03-31 16:09:38.003000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27740,2021-03-31 16:15:59.858000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27741,2021-03-31 16:17:52.623000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27742,2021-03-31 16:30:46.732000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27743,2021-03-31 16:34:51.958000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27744,2021-03-31 16:45:50.630000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27745,2021-03-31 16:46:47.902000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27746,2021-03-31 16:48:48.249000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27747,2021-03-31 17:04:42.405000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27748,2021-03-31 17:06:29.385000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27749,2021-03-31 17:13:21.546000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27750,2021-03-31 17:14:41.227000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27751,2021-03-31 17:15:57.619000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
27752,2021-03-31 17:22:51.578000 UTC,9697361bd81c04fb4ea891d63104a5a3,5,web,mxn,complete
21636,2021-01-15 22:15:44.300000 UTC,96ba4a06bae961abbfb783d9d715150c,158,app,mxn,complete
8023,2020-07-01 14:55:57.817000 UTC,999600eb275cc7196161261972daa59b,0.01002999,web,btc,complete
8024,2020-07-01 14:57:32.367000 UTC,999600eb275cc7196161261972daa59b,0.01002999,web,btc,complete
8028,2020-07-01 15:42:07.149000 UTC,999600eb275cc7196161261972daa59b,0.00122999,web,btc,complete
8029,2020-07-01 16:00:49.077000 UTC,999600eb275cc7196161261972daa59b,0.00302999,web,btc,complete
8030,2020-07-01 17:40:04.696000 UTC,999600eb275cc7196161261972daa59b,0.00352999,web,btc,complete
8031,2020-07-01 17:47:25.458000 UTC,999600eb275cc7196161261972daa59b,0.00126399,web,btc,complete
17839,2020-11-12 22:24:56.232000 UTC,999600eb275cc7196161261972daa59b,1,web,ars,complete
20861,2021-01-06 16:30:54.133000 UTC,999600eb275cc7196161261972daa59b,0.00001,web,btc,complete
23154,2021-01-29 15:31:12.405000 UTC,999600eb275cc7196161261972daa59b,5,web,usd,complete
23155,2021-01-29 15:38:20.164000 UTC,999600eb275cc7196161261972daa59b,5,web,usd,complete
23156,2021-01-29 15:42:20.625000 UTC,999600eb275cc7196161261972daa59b,5,web,usd,complete
29752,2021-04-25 14:52:50.782000 UTC,999600eb275cc7196161261972daa59b,0.44,web,xrp,complete
25799,2021-03-10 18:04:16.364000 UTC,99f16d388736f651ac198bf317974481,5000,web,usd,complete
26292,2021-03-17 00:24:35.346000 UTC,99f16d388736f651ac198bf317974481,2,web,btc,complete
26304,2021-03-17 01:54:09.156000 UTC,99f16d388736f651ac198bf317974481,3,web,btc,complete
26368,2021-03-17 14:13:09.711000 UTC,99f16d388736f651ac198bf317974481,9999,web,mxn,complete
26369,2021-03-17 14:14:05.088000 UTC,99f16d388736f651ac198bf317974481,10000,web,mxn,complete
26370,2021-03-17 14:14:42.040000 UTC,99f16d388736f651ac198bf317974481,10001,web,mxn,complete
26427,2021-03-17 17:27:57.691000 UTC,99f16d388736f651ac198bf317974481,2,web,btc,complete
26428,2021-03-17 17:28:33.241000 UTC,99f16d388736f651ac198bf317974481,3,web,btc,complete
26429,2021-03-17 17:30:39.521000 UTC,99f16d388736f651ac198bf317974481,15000,web,mxn,complete
26430,2021-03-17 17:31:08.374000 UTC,99f16d388736f651ac198bf317974481,18000,web,mxn,complete
26526,2021-03-18 15:20:47.514000 UTC,99f16d388736f651ac198bf317974481,8000,web,mxn,complete
26537,2021-03-18 17:10:27.855000 UTC,99f16d388736f651ac198bf317974481,5000,web,mxn,complete
29417,2021-04-21 00:03:46.511000 UTC,99f16d388736f651ac198bf317974481,0.0005,web,btc,complete
29418,2021-04-21 00:04:17.011000 UTC,99f16d388736f651ac198bf317974481,0.1,web,btc,complete
29419,2021-04-21 00:04:43.559000 UTC,99f16d388736f651ac198bf317974481,0.5,web,btc,complete
29420,2021-04-21 00:05:04.413000 UTC,99f16d388736f651ac198bf317974481,2,web,btc,complete
42324,2021-06-23 16:08:31.397000 UTC,99f16d388736f651ac198bf317974481,0.05,web,btc,complete
44396,2021-07-13 22:00:48.575000 UTC,99f16d388736f651ac198bf317974481,0.5,web,btc,complete
44406,2021-07-13 22:13:19.652000 UTC,99f16d388736f651ac198bf317974481,0.2,web,btc,complete
44407,2021-07-13 22:14:17.112000 UTC,99f16d388736f651ac198bf317974481,1,web,btc,complete
56489,2022-03-25 17:53:57.027000 UTC,9a25e1349277003c72c0b7a53ca515fe,50,web,brl,complete
56195,2022-03-16 15:23:51.279000 UTC,9a8bf55dbb149d31677a2bb1a3370224,5,web,eth,complete
105373,2022-12-13 21:09:31.344000 UTC,9a8bf55dbb149d31677a2bb1a3370224,22,web,usd,complete
105374,2022-12-13 21:11:11.388000 UTC,9a8bf55dbb149d31677a2bb1a3370224,24,web,usd,complete
14601,2020-09-22 20:13:17.820000 UTC,9bcb182ab31f229322cff3c8888b2cec,1.5,web,mxn,complete
14603,2020-09-22 20:15:47.607000 UTC,9bcb182ab31f229322cff3c8888b2cec,1,web,mxn,complete
14608,2020-09-22 20:34:35.628000 UTC,9bcb182ab31f229322cff3c8888b2cec,1,web,mxn,complete
14620,2020-09-22 21:06:21.808000 UTC,9bcb182ab31f229322cff3c8888b2cec,0.1,web,mxn,complete
1524,2020-01-13 02:24:50.604000 UTC,9c82c7143c102b71c593d98d96093fde,1,web,mxn,complete
1573,2020-01-17 20:37:15.021000 UTC,9c82c7143c102b71c593d98d96093fde,1,app,mxn,complete
1633,2020-01-31 19:16:36.195000 UTC,9c82c7143c102b71c593d98d96093fde,0.00057092,app,btc,complete
1635,2020-01-31 19:17:27.920000 UTC,9c82c7143c102b71c593d98d96093fde,0.00057064,app,btc,complete
1792,2020-03-06 04:42:58.213000 UTC,9c82c7143c102b71c593d98d96093fde,1,app,dai,complete
1826,2020-03-11 20:58:19.471000 UTC,9c82c7143c102b71c593d98d96093fde,1,app,dai,complete
1971,2020-03-17 16:36:44.838000 UTC,9c82c7143c102b71c593d98d96093fde,4.95,app,dai,complete
2344,2020-04-09 14:33:56.533000 UTC,9c82c7143c102b71c593d98d96093fde,1,app,usd,complete
2352,2020-04-12 04:44:24.392000 UTC,9c82c7143c102b71c593d98d96093fde,0.00006343,app,btc,complete
5975,2020-06-03 18:41:12.332000 UTC,9c82c7143c102b71c593d98d96093fde,1,app,mxn,complete
9847,2020-07-23 15:06:43.483000 UTC,9c82c7143c102b71c593d98d96093fde,1,app,bat,complete
10727,2020-08-05 01:16:18.662000 UTC,9c82c7143c102b71c593d98d96093fde,0.00193291,app,btc,complete
10728,2020-08-05 01:18:26.000000 UTC,9c82c7143c102b71c593d98d96093fde,100.239238,app,xrp,complete
10729,2020-08-05 01:35:54.152000 UTC,9c82c7143c102b71c593d98d96093fde,2,app,xrp,complete
10730,2020-08-05 01:36:16.794000 UTC,9c82c7143c102b71c593d98d96093fde,20,app,xrp,complete
10731,2020-08-05 01:49:04.329000 UTC,9c82c7143c102b71c593d98d96093fde,20.21,app,tusd,complete
10761,2020-08-05 17:25:18.194000 UTC,9c82c7143c102b71c593d98d96093fde,20,app,xrp,complete
10762,2020-08-05 17:26:51.748000 UTC,9c82c7143c102b71c593d98d96093fde,0.00102999,app,btc,complete
10763,2020-08-05 17:28:06.412000 UTC,9c82c7143c102b71c593d98d96093fde,20.21,app,tusd,complete
16441,2020-10-20 23:47:02.692000 UTC,9c82c7143c102b71c593d98d96093fde,0.00289208,app,btc,complete
18313,2020-11-20 20:57:03.317000 UTC,9c82c7143c102b71c593d98d96093fde,2.47,app,usd,complete
18324,2020-11-20 21:05:51.307000 UTC,9c82c7143c102b71c593d98d96093fde,2.13,app,usd,complete
18641,2020-11-27 00:52:14.373000 UTC,9c82c7143c102b71c593d98d96093fde,3.39,app,usd,complete
19267,2020-12-07 19:51:13.090000 UTC,9c82c7143c102b71c593d98d96093fde,3.74,app,usd,complete
19430,2020-12-09 17:23:38.230000 UTC,9c82c7143c102b71c593d98d96093fde,2.97,app,usd,complete
19450,2020-12-09 23:44:39.230000 UTC,9c82c7143c102b71c593d98d96093fde,1.78,app,usd,complete
36039,2021-06-02 00:47:52.545000 UTC,9c82c7143c102b71c593d98d96093fde,10,app,brl,complete
36040,2021-06-02 00:48:27.315000 UTC,9c82c7143c102b71c593d98d96093fde,10,app,brl,complete
36041,2021-06-02 00:49:15.534000 UTC,9c82c7143c102b71c593d98d96093fde,10,app,brl,complete
36042,2021-06-02 00:51:42.592000 UTC,9c82c7143c102b71c593d98d96093fde,30,app,brl,complete
36501,2021-06-02 17:07:44.264000 UTC,9c82c7143c102b71c593d98d96093fde,556,app,mxn,complete
51432,2021-12-07 21:19:22.314000 UTC,9e9ed6d2fc9dbdfdfb8b8e93906d9212,32,web,usd,complete
51433,2021-12-07 21:20:38.483000 UTC,9e9ed6d2fc9dbdfdfb8b8e93906d9212,32,web,usd,complete
51434,2021-12-07 21:24:31.612000 UTC,9e9ed6d2fc9dbdfdfb8b8e93906d9212,32,web,usd,complete
51934,2021-12-16 15:58:07.138000 UTC,9e9ed6d2fc9dbdfdfb8b8e93906d9212,22,web,usd,complete
51938,2021-12-16 15:59:12.445000 UTC,9e9ed6d2fc9dbdfdfb8b8e93906d9212,22,web,usd,complete
52615,2022-01-05 22:34:00.238000 UTC,9e9ed6d2fc9dbdfdfb8b8e93906d9212,32,web,usd,complete
19895,2020-12-17 15:19:46.405000 UTC,9f655cc8884fda7ad6d8a6fb15cc001e,5,app,mxn,complete
19897,2020-12-17 15:23:57.263000 UTC,9f655cc8884fda7ad6d8a6fb15cc001e,25,app,mxn,complete
2359,2020-04-14 17:30:05.435000 UTC,9fe8593a8a330607d76796b35c64c600,500,web,mxn,complete
2416,2020-04-27 17:09:14.250000 UTC,9fe8593a8a330607d76796b35c64c600,100,web,mxn,complete
2417,2020-04-27 18:41:39.075000 UTC,9fe8593a8a330607d76796b35c64c600,100,web,mxn,complete
2418,2020-04-27 20:56:04.067000 UTC,9fe8593a8a330607d76796b35c64c600,100,web,mxn,complete
3820,2020-05-15 23:34:20.182000 UTC,9fe8593a8a330607d76796b35c64c600,100,web,mxn,complete
19706,2020-12-14 18:33:28.015000 UTC,a3de03cb426b5e36f5c7167b21395323,0.01002999,app,btc,complete
3490,2020-05-12 20:03:43.813000 UTC,a4351b79d9ea3d842efa89fae5d02b24,4500,web,mxn,complete
3591,2020-05-13 16:03:36.756000 UTC,a4351b79d9ea3d842efa89fae5d02b24,1500,web,mxn,complete
8025,2020-07-01 15:15:06.461000 UTC,a4351b79d9ea3d842efa89fae5d02b24,200,app,mxn,complete
9862,2020-07-23 19:18:45.566000 UTC,a4351b79d9ea3d842efa89fae5d02b24,8999800,web,mxn,complete
11165,2020-08-10 22:31:24.865000 UTC,a4351b79d9ea3d842efa89fae5d02b24,0.09244252,web,eth,complete
11166,2020-08-10 22:36:35.835000 UTC,a4351b79d9ea3d842efa89fae5d02b24,0.09568992,web,eth,complete
13647,2020-09-07 15:42:19.794000 UTC,a4351b79d9ea3d842efa89fae5d02b24,1000.13,web,usd,complete
13650,2020-09-07 16:26:57.515000 UTC,a4351b79d9ea3d842efa89fae5d02b24,2435,web,usd,complete
13655,2020-09-07 16:39:45.952000 UTC,a4351b79d9ea3d842efa89fae5d02b24,76.13,web,usd,complete
13656,2020-09-07 16:40:50.535000 UTC,a4351b79d9ea3d842efa89fae5d02b24,123.13,web,usd,complete
13658,2020-09-07 17:00:29.427000 UTC,a4351b79d9ea3d842efa89fae5d02b24,786.13,web,usd,complete
13699,2020-09-07 23:10:49.310000 UTC,a4351b79d9ea3d842efa89fae5d02b24,324.13,web,usd,complete
13742,2020-09-08 14:17:20.396000 UTC,a4351b79d9ea3d842efa89fae5d02b24,2312.13,web,usd,complete
13744,2020-09-08 14:18:26.760000 UTC,a4351b79d9ea3d842efa89fae5d02b24,213.13,web,usd,complete
13747,2020-09-08 14:26:59.402000 UTC,a4351b79d9ea3d842efa89fae5d02b24,34.13,web,usd,complete
13750,2020-09-08 15:22:58.378000 UTC,a4351b79d9ea3d842efa89fae5d02b24,234.13,web,usd,complete
13751,2020-09-08 15:24:46.534000 UTC,a4351b79d9ea3d842efa89fae5d02b24,34.13,web,usd,complete
13753,2020-09-08 15:26:35.864000 UTC,a4351b79d9ea3d842efa89fae5d02b24,23.13,web,usd,complete
13754,2020-09-08 15:26:55.328000 UTC,a4351b79d9ea3d842efa89fae5d02b24,65.13,web,usd,complete
13755,2020-09-08 15:27:18.818000 UTC,a4351b79d9ea3d842efa89fae5d02b24,342.13,web,usd,complete
13757,2020-09-08 16:41:33.126000 UTC,a4351b79d9ea3d842efa89fae5d02b24,23.13,web,usd,complete
13758,2020-09-08 16:41:54.553000 UTC,a4351b79d9ea3d842efa89fae5d02b24,12.13,web,usd,complete
13759,2020-09-08 16:42:18.640000 UTC,a4351b79d9ea3d842efa89fae5d02b24,87.13,web,usd,complete
13761,2020-09-08 16:49:02.282000 UTC,a4351b79d9ea3d842efa89fae5d02b24,876.13,web,usd,complete
13762,2020-09-08 16:49:22.812000 UTC,a4351b79d9ea3d842efa89fae5d02b24,65.13,web,usd,complete
13763,2020-09-08 16:52:49.789000 UTC,a4351b79d9ea3d842efa89fae5d02b24,456.13,web,usd,complete
13764,2020-09-08 16:53:07.716000 UTC,a4351b79d9ea3d842efa89fae5d02b24,875.13,web,usd,complete
13765,2020-09-08 16:53:24.852000 UTC,a4351b79d9ea3d842efa89fae5d02b24,56.13,web,usd,complete
13767,2020-09-08 17:08:00.335000 UTC,a4351b79d9ea3d842efa89fae5d02b24,67.13,web,usd,complete
13775,2020-09-08 17:17:54.843000 UTC,a4351b79d9ea3d842efa89fae5d02b24,76.13,web,usd,complete
13776,2020-09-08 17:32:22.318000 UTC,a4351b79d9ea3d842efa89fae5d02b24,32.13,web,usd,complete
14234,2020-09-14 17:20:08.928000 UTC,a4351b79d9ea3d842efa89fae5d02b24,90,web,usd,complete
45422,2021-07-30 15:40:50.159000 UTC,a6796468415ad36c01489f48c573cf7b,100,web,ars,complete
19215,2020-12-04 15:16:43.825000 UTC,a73d2d60ed472454a0360027aa039bdb,0.05,app,btc,complete
19218,2020-12-04 15:25:49.204000 UTC,a73d2d60ed472454a0360027aa039bdb,0.00587999,app,btc,complete
19224,2020-12-04 15:53:18.582000 UTC,a73d2d60ed472454a0360027aa039bdb,1.00002999,app,bch,complete
19228,2020-12-04 16:14:56.953000 UTC,a73d2d60ed472454a0360027aa039bdb,1,app,tusd,complete
19251,2020-12-04 22:38:18.956000 UTC,a73d2d60ed472454a0360027aa039bdb,1,app,eth,complete
19252,2020-12-04 22:44:59.909000 UTC,a73d2d60ed472454a0360027aa039bdb,4.2,app,tusd,complete
19253,2020-12-04 22:45:26.990000 UTC,a73d2d60ed472454a0360027aa039bdb,1,app,tusd,complete
19257,2020-12-04 22:50:19.036000 UTC,a73d2d60ed472454a0360027aa039bdb,1,app,bat,complete
102480,2022-09-23 15:40:46.789000 UTC,a8c5a73459631beb2cbe6af3c74628e8,13,app,usd,complete
102481,2022-09-23 15:53:56.302000 UTC,a8c5a73459631beb2cbe6af3c74628e8,13,app,usd,complete
102483,2022-09-23 17:14:20.885000 UTC,a8c5a73459631beb2cbe6af3c74628e8,14,web,usd,complete
102487,2022-09-23 19:18:24.729000 UTC,a8c5a73459631beb2cbe6af3c74628e8,13,app,usd,complete
104080,2022-11-17 16:02:50.720000 UTC,a8c5a73459631beb2cbe6af3c74628e8,13,web,usd,complete
12100,2020-08-20 19:53:56.819000 UTC,aa1b6b26d690368d6f74a35a7daa0916,23.00002999,web,btc,complete
20669,2021-01-04 18:08:37.645000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,10,app,mxn,complete
20922,2021-01-07 21:31:31.693000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,15,app,mxn,complete
21190,2021-01-12 01:11:52.943000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,10,app,mxn,complete
21423,2021-01-13 19:26:29.113000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,10,app,mxn,complete
21424,2021-01-13 19:27:35.561000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,15,app,mxn,complete
21425,2021-01-13 19:28:30.352000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,15,app,mxn,complete
21426,2021-01-13 19:29:38.637000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,15,app,mxn,complete
21427,2021-01-13 19:30:28.411000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,15,app,mxn,complete
21470,2021-01-13 22:24:12.278000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,0.00014209,app,btc,complete
21597,2021-01-14 21:22:21.498000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,2,app,xrp,complete
21629,2021-01-15 16:21:09.462000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,0.00001296,app,btc,complete
21722,2021-01-18 20:10:56.985000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,0.00002143,app,btc,complete
21756,2021-01-18 23:21:41.635000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,0.0000285,app,btc,complete
22787,2021-01-26 21:03:56.378000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,0.00001481,app,btc,complete
25641,2021-03-09 21:49:11.986000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,1,app,xrp,complete
25684,2021-03-10 02:38:51.852000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,20,app,mxn,complete
51517,2021-12-09 20:54:46.565000 UTC,aa78c3db4fc4a1a343183d6113ec46ba,25,app,usd,complete
100480,2022-08-19 20:20:40.991000 UTC,aaadbe0f309ec995a89dd6e74c9d3dbc,0.1,web,brl,complete
114824,2023-03-24 21:29:48.194000 UTC,aaadbe0f309ec995a89dd6e74c9d3dbc,0.01,web,brl,complete
51953,2021-12-16 17:20:38.976000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,112,web,usd,complete
51961,2021-12-16 17:26:34.263000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,23,web,usd,complete
51962,2021-12-16 17:29:45.052000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,23,web,usd,complete
51963,2021-12-16 17:30:52.174000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,123,web,usd,complete
53202,2022-01-18 14:46:50.945000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,23,web,usd,complete
75797,2022-06-07 17:27:49.159000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,23,web,usd,complete
102230,2022-09-13 19:07:57.574000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,13,app,usd,complete
102231,2022-09-13 19:08:48.200000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,13,app,usd,complete
125042,2023-07-31 21:58:29.638000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,20.01,web,usd,complete
125043,2023-07-31 22:10:12.006000 UTC,ab4ac2d850c6a8542ce122e0d82ceace,20.01,web,usd,complete
52004,2021-12-20 14:47:03.203000 UTC,aba0ef6b58163530836522227f29688d,50,web,usd,complete
52006,2021-12-20 16:03:09.188000 UTC,aba0ef6b58163530836522227f29688d,50,web,usd,complete
52012,2021-12-20 16:41:07.138000 UTC,aba0ef6b58163530836522227f29688d,50,web,usd,complete
52212,2021-12-30 11:20:37.614000 UTC,aba0ef6b58163530836522227f29688d,50,web,usd,complete
52213,2021-12-30 11:23:59.488000 UTC,aba0ef6b58163530836522227f29688d,0.00206348,web,btc,complete
52228,2021-12-30 14:53:34.273000 UTC,aba0ef6b58163530836522227f29688d,50,web,usd,complete
52229,2021-12-30 15:03:15.284000 UTC,aba0ef6b58163530836522227f29688d,2,web,dai,complete
55181,2022-02-18 11:18:34.084000 UTC,aba0ef6b58163530836522227f29688d,1,web,ada,complete
55316,2022-02-22 17:17:31.802000 UTC,aba0ef6b58163530836522227f29688d,50,web,mxn,complete
55317,2022-02-22 17:17:59.059000 UTC,aba0ef6b58163530836522227f29688d,1,web,ada,complete
55362,2022-02-24 15:15:28.553000 UTC,aba0ef6b58163530836522227f29688d,12,web,ada,complete
55598,2022-02-25 13:49:48.881000 UTC,aba0ef6b58163530836522227f29688d,50,web,mxn,complete
